,user_id,longitude,latitude,date_taken,photo/video_page_url,x,y
2622,33392268@N02,139.68580500000002,35.617416,2013-05-28 12:12:32.0,http://www.flickr.com/photos/33392268@N02/8865376564/,381283.3290774746,3941554.8838359206
2623,69728744@N06,139.75708,35.692994,2011-10-01 00:00:00.0,http://www.flickr.com/photos/69728744@N06/6336934657/,387844.6227348119,3949853.88831066
2624,8819274@N04,139.705924,35.687138,2007-12-09 15:40:27.0,http://www.flickr.com/photos/8819274@N04/2657435633/,383207.30252217414,3949264.1445182064
2625,60372336@N00,139.766323,35.682341,2006-01-01 16:37:16.0,http://www.flickr.com/photos/60372336@N00/87879300/,388666.11306562496,3948661.7356714015
2626,48009694@N00,139.72943600000002,35.664161,2014-02-18 21:12:46.0,http://www.flickr.com/photos/48009694@N00/13031367263/,385301.94118150027,3946687.8019755553
2627,50119254@N00,139.74472,35.683792,2010-08-02 08:27:09.0,http://www.flickr.com/photos/50119254@N00/5440740757/,386713.2062756862,3948847.447357508
2628,26473912@N04,139.767653,35.681173,2013-11-01 08:25:20.0,http://www.flickr.com/photos/26473912@N04/10599946183/,388784.84584056644,3948530.6730576656
2629,55421343@N00,139.769954,35.715228,2009-09-26 10:16:42.0,http://www.flickr.com/photos/55421343@N00/3954740697/,389040.39991365594,3952305.369148448
2630,95795770@N00,139.694654,35.688872,2010-12-29 09:09:37.0,http://www.flickr.com/photos/95795770@N00/8320945264/,382190.0342935409,3949469.9741534716
2631,40338531@N05,139.75641299999998,35.673438,2013-07-08 12:38:05.0,http://www.flickr.com/photos/40338531@N05/9315628442/,387756.80663021316,3947685.5452652047
2632,71453924@N00,139.725119,35.534703,2009-04-05 10:02:12.0,http://www.flickr.com/photos/71453924@N00/4955641601/,384725.1815842015,3932333.8112428566
2633,39494169@N04,139.69269599999998,35.659933,2010-12-26 14:34:18.0,http://www.flickr.com/photos/39494169@N04/5293665760/,381970.14276255574,3946262.4616167326
2634,80072069@N00,139.691623,35.566977,2008-12-13 00:18:47.0,http://www.flickr.com/photos/80072069@N00/3438332886/,381735.8983483613,3935953.3159858184
2635,44124362019@N01,139.808396,35.709635,2011-06-12 15:37:15.0,http://www.flickr.com/photos/44124362019@N01/5828689131/,392510.2345459283,3951642.1057646913
2636,71295300@N00,139.732153,35.694191,2007-02-12 11:33:01.0,http://www.flickr.com/photos/71295300@N00/387716310/,385590.86493985786,3950015.4927519993
2637,27889738@N07,139.787941,35.552527000000005,2008-08-31 18:17:18.0,http://www.flickr.com/photos/27889738@N07/3667607601/,390445.0316324597,3934238.9110449227
2638,23558328@N00,139.738755,35.666239000000004,2011-02-01 00:00:00.0,http://www.flickr.com/photos/23558328@N00/5453400822/,386148.41622356215,3946907.4220559495
2639,95795770@N00,139.759213,35.675709000000005,2007-10-10 13:05:24.0,http://www.flickr.com/photos/95795770@N00/1529489649/,388013.40222770115,3947934.2347946824
2640,26414679@N05,139.652694,35.585227,2010-09-25 21:02:38.0,http://www.flickr.com/photos/26414679@N05/5024033331/,378235.6094864007,3938025.11887319
2641,48018466@N00,139.70933300000002,35.664833,2012-03-27 16:56:29.0,http://www.flickr.com/photos/48018466@N00/6939476648/,383483.278044656,3946786.05339321
2642,43722173@N05,139.70568799999998,35.690063,2013-10-08 20:05:15.0,http://www.flickr.com/photos/43722173@N05/10155270616/,383190.22284632624,3949588.862639957
2643,27949900@N04,139.684789,35.607485,2009-09-10 18:09:43.0,http://www.flickr.com/photos/27949900@N04/3909258197/,381176.5858852273,3940454.592050403
2644,72575281@N00,139.70158999999998,35.658551,2009-11-25 08:00:56.0,http://www.flickr.com/photos/72575281@N00/4324720546/,382773.21111504285,3946098.499268799
2645,67161842@N00,139.756911,35.655566,2009-07-27 08:17:09.0,http://www.flickr.com/photos/67161842@N00/3759210823/,387776.80069071206,3945702.6591826533
2646,80654351@N00,139.780769,35.703868,2007-11-28 12:11:41.0,http://www.flickr.com/photos/80654351@N00/2122079753/,390003.0479143188,3951033.134770181
2647,48889122860@N01,139.689666,35.683499,2012-03-18 16:32:23.0,http://www.flickr.com/photos/48889122860@N01/6854062676/,381730.7269158339,3948880.018910687
2648,8113830@N07,139.755706,35.677448,2006-08-18 01:58:07.0,http://www.flickr.com/photos/8113830@N07/1198550349/,387698.45322971884,3948131.135061488
2649,36449457@N00,139.774247,35.682605,2014-02-23 12:20:58.0,http://www.flickr.com/photos/36449457@N00/12875376174/,389383.55966635066,3948682.040123815
2650,76626958@N00,139.714302,35.593957,2008-05-04 11:30:20.0,http://www.flickr.com/photos/76626958@N00/2464495716/,383830.27528809226,3938918.778012597
2651,24256658@N06,139.567299,35.727106,2012-06-23 00:00:07.0,http://www.flickr.com/photos/24256658@N06/7446304608/,370727.6998437586,3953871.5831092345
2652,71453924@N00,139.750416,35.658972,2008-12-03 14:55:51.0,http://www.flickr.com/photos/71453924@N00/6624086839/,387193.64238495333,3946087.89956611
2653,60372336@N00,139.767598,35.681513,2007-02-04 15:14:58.0,http://www.flickr.com/photos/60372336@N00/379072076/,388780.3417192504,3948568.447472006
2654,60453293@N00,139.76626299999998,35.687696,2006-02-12 08:07:28.0,http://www.flickr.com/photos/60453293@N00/100051733/,388668.1445388749,3949255.7677848493
2655,27889738@N07,139.6981,35.691021,2008-10-04 14:57:32.0,http://www.flickr.com/photos/27889738@N07/3086145269/,382505.0170865165,3949704.199000458
2656,55877526@N02,139.70066699999998,35.685657,2012-10-21 14:05:00.0,http://www.flickr.com/photos/55877526@N02/8144008944/,382729.422318577,3949106.1552046747
2657,96635144@N00,139.787427,35.677858,2010-11-30 10:30:27.0,http://www.flickr.com/photos/96635144@N00/5228934084/,390569.776548981,3948140.711294976
2658,26958633@N02,139.647333,35.588666,2010-10-31 17:54:02.0,http://www.flickr.com/photos/26958633@N02/5131939865/,377755.11275565415,3938413.2250522343
2659,87807876@N00,139.880772,35.632168,2013-10-28 21:05:24.0,http://www.flickr.com/photos/87807876@N00/10667351554/,398959.7207922441,3942972.713729163
2660,44124362019@N01,139.6695,35.568666,2013-01-22 22:18:58.0,http://www.flickr.com/photos/44124362019@N01/8404522181/,379733.50937006634,3936167.5125060347
2661,33392268@N02,139.575583,35.6171,2012-05-26 14:41:34.0,http://www.flickr.com/photos/33392268@N02/7272146216/,371300.0404313856,3941658.789394899
2662,73479994@N00,139.774506,35.682701,2011-07-29 12:06:44.0,http://www.flickr.com/photos/73479994@N00/6010564254/,389407.1305988666,3948692.395734883
2663,27889738@N07,139.688333,35.651602000000004,2013-04-14 15:01:16.0,http://www.flickr.com/photos/27889738@N07/10576202034/,381562.86698449607,3945343.664757474
2664,87284921@N00,139.765326,35.671661,2011-10-04 23:02:23.0,http://www.flickr.com/photos/87284921@N00/6215069526/,388561.00073456747,3947478.270439333
2665,95795770@N00,139.731033,35.635284000000006,2009-11-03 15:17:07.0,http://www.flickr.com/photos/95795770@N00/4071739260/,385405.146666296,3943482.969755451
2666,17040588@N08,139.768475,35.680122,2013-11-15 09:21:41.0,http://www.flickr.com/photos/17040588@N08/10862089384/,388857.7721257196,3948413.1657577273
2667,8794327@N03,139.726833,35.6745,2012-01-18 20:08:22.0,http://www.flickr.com/photos/8794327@N03/6724188579/,385081.1887451031,3947837.631698813
2668,49503048699@N01,139.754959,35.696273,2008-11-27 08:37:51.0,http://www.flickr.com/photos/49503048699@N01/3064515965/,387657.3199842829,3950220.0195353725
2669,27949900@N04,139.729485,35.66339,2009-09-16 19:27:08.0,http://www.flickr.com/photos/27949900@N04/3927620619/,385305.27075295,3946602.2270369087
2670,46274038@N00,139.77131699999998,35.717414,2011-07-09 22:47:22.0,http://www.flickr.com/photos/46274038@N00/5918670150/,389166.7293350459,3952546.2917389725
2671,73344268@N00,139.77078,35.685334999999995,2013-05-06 14:42:29.0,http://www.flickr.com/photos/73344268@N00/8713410246/,389073.6048507024,3948988.7659847643
2672,76758469@N00,139.76277199999998,35.66903,2013-10-22 17:43:40.0,http://www.flickr.com/photos/76758469@N00/10753050006/,388326.1710544484,3947189.354665797
2673,71453924@N00,139.62491599999998,35.630166,2007-05-20 15:18:20.0,http://www.flickr.com/photos/71453924@N00/527557713/,375788.41621834063,3943044.474287225
2674,23174749@N00,139.79693600000002,35.713602,2008-11-20 12:09:34.0,http://www.flickr.com/photos/23174749@N00/3200374093/,391478.91436832317,3952094.762286451
2675,28085557@N00,139.809,35.71,2012-07-04 19:04:52.0,http://www.flickr.com/photos/28085557@N00/7527398444/,392565.36578475416,3951681.9275048734
2676,7965679@N02,139.775276,35.622698,2012-04-22 14:15:07.0,http://www.flickr.com/photos/7965679@N02/7359007680/,389393.88527023664,3942036.1776115014
2677,95795770@N00,139.737472,35.630340000000004,2012-05-21 18:21:56.0,http://www.flickr.com/photos/95795770@N00/7240347632/,385981.147363698,3942927.0906567387
2678,25451699@N04,139.74873300000002,35.696026,2009-02-15 13:36:55.0,http://www.flickr.com/photos/25451699@N04/3280503763/,387093.6466817573,3950199.783728226
2679,28686305@N07,139.7685,35.686,2012-10-17 11:12:21.0,http://www.flickr.com/photos/28686305@N07/8095703307/,388868.2091789382,3949065.1108466387
2680,36449657@N00,139.700421,35.659674,2009-08-18 17:32:14.0,http://www.flickr.com/photos/36449657@N00/6122849041/,382669.0375011778,3946224.4589938
2681,72396314@N00,139.774016,35.706734999999995,2007-06-07 20:30:50.0,http://www.flickr.com/photos/72396314@N00/534622693/,389396.0724835142,3951358.7450824445
2682,47072881@N06,139.70726299999998,35.726413,2012-09-27 06:12:03.0,http://www.flickr.com/photos/47072881@N06/8184459175/,383385.8397588764,3953618.8856598567
2683,56453321@N00,139.711532,35.664066,2012-12-08 19:33:37.0,http://www.flickr.com/photos/56453321@N00/8256106359/,383681.20564094535,3946698.3670601686
2684,56946277@N00,139.699166,35.653166,2009-06-08 23:09:17.0,http://www.flickr.com/photos/56946277@N00/3607025481/,382545.8789878157,3945504.107343113
2685,38306945@N02,139.791852,35.632404,2012-05-29 03:32:48.0,http://www.flickr.com/photos/38306945@N02/7326343594/,390908.2657978205,3943094.1666319515
2686,9271633@N06,139.769525,35.671661,2003-01-19 18:53:36.0,http://www.flickr.com/photos/9271633@N06/2592272365/,388941.0393894927,3947473.50257617
2687,11530473@N04,139.768753,35.670406,2006-08-25 12:18:49.0,http://www.flickr.com/photos/11530473@N04/1133312753/,388869.42356960406,3947335.1766705127
2688,24256658@N06,139.857901,35.670908000000004,2013-07-31 11:31:49.0,http://www.flickr.com/photos/24256658@N06/10079914684/,396938.66635820374,3947293.403923725
2689,71136334@N00,139.688501,35.659667,2007-07-08 17:31:05.0,http://www.flickr.com/photos/71136334@N00/753610590/,381590.01317430806,3946238.017026583
2690,17925477@N00,139.765148,35.672218,2005-06-12 17:12:20.0,http://www.flickr.com/photos/17925477@N00/18870452/,388545.6670203001,3947540.253912787
2691,47021802@N00,139.796677,35.714511,2013-04-08 08:17:14.0,http://www.flickr.com/photos/47021802@N00/8919377084/,391456.7215866407,3952195.873732072
2692,96742741@N00,139.796358,35.711090000000006,2013-01-25 14:41:57.0,http://www.flickr.com/photos/96742741@N00/8412520155/,391423.2120732525,3951816.7780379085
2693,24256658@N06,139.592602,35.712959999999995,2013-02-10 12:30:33.0,http://www.flickr.com/photos/24256658@N06/8506909360/,372993.7620977448,3952269.373222734
2694,77987497@N00,139.766441,35.669443,2008-07-05 19:16:33.0,http://www.flickr.com/photos/77987497@N00/2639713010/,388658.8271769549,3947230.9880675133
2695,38121641@N03,139.77251299999998,35.700146999999994,2013-05-04 17:38:15.0,http://www.flickr.com/photos/38121641@N03/8732515757/,389250.9635011109,3950629.717365989
2696,23277407@N00,139.777851,35.710628,2009-11-21 02:55:49.0,http://www.flickr.com/photos/23277407@N00/4157518773/,389748.3905545357,3951786.2221791497
2697,71453924@N00,139.746722,35.657666,2008-12-10 13:28:50.0,http://www.flickr.com/photos/71453924@N00/6558562041/,386857.4087426814,3945947.299417728
2698,37010090@N04,139.766444,35.636399,2009-08-03 17:20:12.0,http://www.flickr.com/photos/37010090@N04/4496976679/,388613.10113878583,3943565.841331623
2699,30242314@N00,139.771054,35.703123,2007-04-30 17:08:02.0,http://www.flickr.com/photos/30242314@N00/478516422/,389123.0929549301,3950961.460276166
2700,37102254@N00,139.67966,35.659728,2010-06-20 13:48:51.0,http://www.flickr.com/photos/37102254@N00/4716770239/,380789.80407262105,3946255.4994188608
2701,30335316@N00,139.815444,35.608464,2006-02-25 15:37:19.0,http://www.flickr.com/photos/30335316@N00/296764520/,393012.56698501285,3940412.853094132
2702,83776439@N00,139.774525,35.684106,2012-06-23 18:01:05.0,http://www.flickr.com/photos/83776439@N00/7432816326/,389410.7943984059,3948848.213357952
2703,87807876@N00,139.579035,35.703803,2013-10-27 13:11:06.0,http://www.flickr.com/photos/87807876@N00/10618235204/,371751.75447065965,3951271.356637731
2704,25113542@N00,139.773372,35.700069,2010-05-31 09:52:00.0,http://www.flickr.com/photos/25113542@N00/4675755218/,389328.5731746034,3950620.094444316
2705,69441931@N00,139.677797,35.678044,2011-09-11 17:41:19.0,http://www.flickr.com/photos/69441931@N00/6154723449/,380648.50254668214,3948289.351478364
2706,45851439@N00,139.719472,35.675416,2007-11-04 13:27:17.0,http://www.flickr.com/photos/45851439@N00/1882545164/,384416.3114742907,3947947.8915682985
2707,77034082@N00,139.703242,35.669918,2012-03-07 09:14:11.0,http://www.flickr.com/photos/77034082@N00/6877952008/,382939.3929410973,3947357.3312035613
2708,95795770@N00,139.8759,35.75703,2007-05-12 12:22:42.0,http://www.flickr.com/photos/95795770@N00/494790732/,398677.10153504164,3956826.9882445014
2709,12873985@N00,139.80076599999998,35.712911,2013-10-27 06:27:26.0,http://www.flickr.com/photos/12873985@N00/10503367505/,391824.43665083137,3952013.878127293
2710,36093266@N06,139.760961,35.682402,2011-11-02 05:15:26.0,http://www.flickr.com/photos/36093266@N06/6305311387/,388180.9646547277,3948674.6095394352
2711,94611163@N00,139.578177,35.700475,2008-09-01 02:20:12.0,http://www.flickr.com/photos/94611163@N00/2814823010/,371668.7822846455,3950903.336711068
2712,50249220@N00,139.79441599999998,35.697340999999994,2009-05-10 15:18:45.0,http://www.flickr.com/photos/50249220@N00/3542019128/,391228.8066489466,3950293.9280375997
2713,19452106@N00,139.70083300000002,35.6595,2012-04-09 19:59:22.0,http://www.flickr.com/photos/19452106@N00/6914941514/,382706.07710912585,3946204.666135325
2714,16613320@N00,139.88101899999998,35.633302,2012-10-13 10:25:03.0,http://www.flickr.com/photos/16613320@N00/8344976162/,398983.5178797811,3943098.237082231
2715,48585000@N07,139.763442,35.676615000000005,2010-03-20 18:47:12.0,http://www.flickr.com/photos/48585000@N07/4464515238/,388397.40198870294,3948029.9001339492
2716,27919058@N00,139.76840900000002,35.662177,2010-11-05 12:49:45.0,http://www.flickr.com/photos/27919058@N00/5148479563/,388826.8483603487,3946422.828684902
2717,36725576@N00,139.701976,35.658551,2010-04-10 05:38:24.0,http://www.flickr.com/photos/36725576@N00/4547452063/,382808.152795766,3946098.0376932384
2718,48009694@N00,139.70328500000002,35.671783000000005,2012-01-08 11:54:05.0,http://www.flickr.com/photos/48009694@N00/6888547462/,382946.015140172,3947564.142370823
2719,47233507@N00,139.737808,35.672369,2003-08-22 16:13:38.0,http://www.flickr.com/photos/47233507@N00/3474966657/,386071.43474716344,3947588.4484640565
2720,99552528@N00,139.805746,35.79331,2006-12-03 19:36:02.0,http://www.flickr.com/photos/99552528@N00/314825580/,392383.5418041788,3960926.107204956
2721,87807876@N00,139.769707,35.66386,2013-11-18 09:55:11.0,http://www.flickr.com/photos/87807876@N00/11306442634/,388946.67738244165,3946608.0305944793
2722,33508215@N00,139.696998,35.674589000000005,2012-10-12 19:09:30.0,http://www.flickr.com/photos/33508215@N00/8420187224/,382381.12212064327,3947882.907976169
2723,38121641@N03,139.79818600000002,35.63138,2012-12-16 16:06:37.0,http://www.flickr.com/photos/38121641@N03/8304155218/,391480.42758235766,3942973.560628608
2724,36521984920@N01,139.665359,35.599979,2010-06-16 15:58:27.0,http://www.flickr.com/photos/36521984920@N01/4707822584/,379405.3166503006,3939645.742535882
2725,34530295@N06,139.796519,35.712963,2009-10-12 13:32:53.0,http://www.flickr.com/photos/34530295@N06/4004358614/,391440.3237882996,3952024.348317226
2726,8819274@N04,139.77819399999998,35.640417,2008-08-10 20:06:23.0,http://www.flickr.com/photos/8819274@N04/2750056092/,389682.5626941036,3943998.2211211743
2727,48964036@N00,139.79583300000002,35.6965,2013-05-19 11:19:11.0,http://www.flickr.com/photos/48964036@N00/8940158501/,391355.8694415934,3950199.0731891254
2728,84326824@N00,139.639921,35.684629,2007-08-19 14:53:59.0,http://www.flickr.com/photos/84326824@N00/1169580062/,377230.80166738457,3949066.556337628
2729,71453924@N00,139.625444,35.615888,2008-03-17 11:01:35.0,http://www.flickr.com/photos/71453924@N00/3107467414/,375814.09756645985,3941460.1108591757
2730,24256658@N06,139.77133999999998,35.717585,2012-04-30 00:02:29.0,http://www.flickr.com/photos/24256658@N06/7656112650/,389169.0472678891,3952565.23269341
2731,92996378@N00,139.770298,35.670336,2007-03-28 09:57:16.0,http://www.flickr.com/photos/92996378@N00/445540685/,389009.1617738271,3947325.661164402
2732,35118725@N08,139.77441399999998,35.702239,2009-02-04 16:35:55.0,http://www.flickr.com/photos/35118725@N08/3253543566/,389425.85257068253,3950859.6087373174
2733,19551507@N07,139.883827,35.626187,2006-10-10 15:17:20.0,http://www.flickr.com/photos/19551507@N07/2909309307/,399228.82336300676,3942306.1863634717
2734,8819274@N04,139.705924,35.687138,2007-12-09 15:18:47.0,http://www.flickr.com/photos/8819274@N04/2657426941/,383207.30252217414,3949264.1445182064
2735,48600084288@N01,139.699833,35.649,2012-06-03 16:52:40.0,http://www.flickr.com/photos/48600084288@N01/7327698320/,382600.14942047035,3945041.2242190824
2736,49503159256@N01,139.7515,35.690833000000005,2011-03-30 14:46:03.0,http://www.flickr.com/photos/49503159256@N01/5618431333/,387336.68017266743,3949620.5997398375
2737,28110754@N04,139.70066599999998,35.7565,2012-04-07 16:17:32.0,http://www.flickr.com/photos/28110754@N04/7053229469/,382833.3804276513,3956964.0032771174
2738,8819274@N04,139.81733300000002,35.644184,2007-08-11 20:02:56.0,http://www.flickr.com/photos/8819274@N04/2655438887/,393231.30771275307,3944372.711457451
2739,24256658@N06,139.592602,35.712959999999995,2011-11-12 00:00:21.0,http://www.flickr.com/photos/24256658@N06/6343386163/,372993.7620977448,3952269.373222734
2740,20591230@N00,139.66766299999998,35.608951,2011-12-03 15:13:59.0,http://www.flickr.com/photos/20591230@N00/6445582311/,379627.50742152525,3940638.067158733
2741,27889738@N07,139.808483,35.684508,2009-12-27 15:49:09.0,http://www.flickr.com/photos/27889738@N07/7637642214/,392484.28384494135,3948854.991540001
2742,21442750@N07,139.773999,35.699329,2011-01-15 17:25:38.0,http://www.flickr.com/photos/21442750@N07/5357049907/,389384.2759117527,3950537.306717693
2743,20149359@N00,139.79068700000002,35.710001,2012-06-02 07:06:37.0,http://www.flickr.com/photos/20149359@N00/8076860291/,390908.7132843418,3951702.294420169
2744,22322135@N00,139.659782,35.590826,2011-04-29 02:15:59.0,http://www.flickr.com/photos/22322135@N00/5668759231/,378886.277730801,3938637.379884256
2745,40224013@N05,139.70438,35.671517,2009-09-13 12:44:04.0,http://www.flickr.com/photos/40224013@N05/3913895517/,383044.7317838724,3947533.330588348
2746,36521984920@N01,139.665359,35.599979,2010-06-17 00:18:25.0,http://www.flickr.com/photos/36521984920@N01/4706596730/,379405.3166503006,3939645.742535882
2747,95044132@N03,139.60093600000002,35.784677,2013-07-01 00:15:11.0,http://www.flickr.com/photos/95044132@N03/9173733649/,373861.1731042849,3960213.523693858
2748,56212573@N02,139.699401,35.67635,2010-11-06 10:44:28.0,http://www.flickr.com/photos/56212573@N02/5218472939/,382601.1902846532,3948075.3532824763
2749,71453924@N00,139.620797,35.631066,2014-04-07 13:12:07.0,http://www.flickr.com/photos/71453924@N00/13776048405/,375416.8182627705,3943149.524482213
2750,95795770@N00,139.733654,35.637514,2009-12-25 01:47:26.0,http://www.flickr.com/photos/95795770@N00/4211455824/,385645.65948001196,3943727.2556383875
2751,73344268@N00,139.77166599999998,35.698499,2013-05-21 00:14:53.0,http://www.flickr.com/photos/73344268@N00/8757253683/,389172.04451271426,3950447.88324156
2752,34530295@N06,139.698994,35.69061,2009-10-17 13:25:15.0,http://www.flickr.com/photos/34530295@N06/4021222015/,382585.30745845975,3949657.5393147753
2753,72396314@N00,139.765829,35.681627,2007-04-11 20:05:18.0,http://www.flickr.com/photos/72396314@N00/455388905/,388620.4134897498,3948583.102127604
2754,40046855@N00,139.766339,35.707152,2011-04-02 14:09:21.0,http://www.flickr.com/photos/40046855@N00/5581449793/,388702.136456167,3951413.6990781142
2755,94984113@N00,139.70550500000002,35.653436,2009-01-10 16:44:13.0,http://www.flickr.com/photos/94984113@N00/3902851735/,383120.1339708681,3945526.4787668954
2756,13910409@N05,139.74987,35.705959,2007-02-27 11:57:39.0,http://www.flickr.com/photos/13910409@N05/1439830579/,387210.5511958605,3951300.223161013
2757,59778596@N00,139.794244,35.715790000000005,2011-06-09 20:48:55.0,http://www.flickr.com/photos/59778596@N00/5900239559/,391238.37963614054,3952340.43870673
2758,47626742@N07,139.682503,35.60466,2012-01-06 16:58:36.0,http://www.flickr.com/photos/47626742@N07/6664763857/,380965.32391502545,3940144.020485373
2759,97803134@N00,139.776048,35.630825,2008-12-27 16:17:39.0,http://www.flickr.com/photos/97803134@N00/3142376206/,389475.01677961956,3942936.7255202155
2760,52465044@N00,139.64738,35.55206,2009-06-19 18:15:21.0,http://www.flickr.com/photos/52465044@N00/3823590160/,377703.6072743588,3934352.9280394316
2761,79711719@N00,139.570312,35.746512,2006-10-26 15:17:40.0,http://www.flickr.com/photos/79711719@N00/280666554/,371031.59066474426,3956020.147923873
2762,7274020@N06,139.70336899999998,35.667926,2010-12-07 20:41:53.0,http://www.flickr.com/photos/7274020@N06/5241206054/,382947.971783575,3947136.230413682
2763,27889738@N07,139.769777,35.545466,2011-07-17 14:47:02.0,http://www.flickr.com/photos/27889738@N07/6022622832/,388788.8477738229,3933476.1433745287
2764,51704543@N00,139.641251,35.714426,2010-06-24 22:05:21.0,http://www.flickr.com/photos/51704543@N00/4729671601/,377396.9000187222,3952369.963232154
2765,95795770@N00,139.7405,35.6435,2007-08-27 16:00:14.0,http://www.flickr.com/photos/95795770@N00/1247710954/,386274.04157677974,3944383.2442289074
2766,26981415@N00,139.704895,35.699686,2009-04-12 20:34:24.0,http://www.flickr.com/photos/26981415@N00/3436587657/,383132.54523065605,3950657.1788594755
2767,27889738@N07,139.744205,35.625577,2010-06-12 19:53:39.0,http://www.flickr.com/photos/27889738@N07/6777079438/,386584.1010875102,3942390.987044934
2768,41031482@N04,139.820004,35.733432,2012-05-06 15:50:30.0,http://www.flickr.com/photos/41031482@N04/7001405934/,393592.07519388205,3954268.9253880787
2769,56638827@N00,139.775543,35.6263,2011-02-25 14:34:46.0,http://www.flickr.com/photos/56638827@N00/5478359891/,389423.0389093255,3942435.397574381
2770,86875925@N00,139.564231,35.728665,2012-01-23 21:58:13.0,http://www.flickr.com/photos/86875925@N00/6748628313/,370452.7402402491,3954048.566018068
2771,28686305@N07,139.714999,35.662,2013-01-01 20:02:55.0,http://www.flickr.com/photos/28686305@N07/8333292522/,383992.02842824685,3946465.101192571
2772,49621454@N04,139.73888300000002,35.623256,2007-05-03 12:36:20.0,http://www.flickr.com/photos/49621454@N04/4648985149/,386098.8439705253,3942139.7154249474
2773,95795770@N00,139.73548799999998,35.636043,2009-11-07 16:56:38.0,http://www.flickr.com/photos/95795770@N00/4082788138/,385809.6223656467,3943561.9593093884
2774,97726668@N00,139.766006,35.672916,2006-03-31 22:04:35.0,http://www.flickr.com/photos/97726668@N00/131094852/,388624.2938908682,3947616.698561136
2775,25782133@N00,139.711654,35.684657,2009-04-04 14:59:10.0,http://www.flickr.com/photos/25782133@N00/3410568959/,383722.2009284497,3948982.1387797585
2776,24256658@N06,139.66405,35.549407,2012-11-03 09:00:12.0,http://www.flickr.com/photos/24256658@N06/8189414891/,379210.6386036631,3934038.0506374342
2777,27207517@N08,139.745407,35.681143,2009-03-19 14:21:47.0,http://www.flickr.com/photos/27207517@N08/3371980361/,386771.6222384158,3948552.8315789048
2778,49948988@N03,139.661644,35.633469,2011-10-01 21:07:57.0,http://www.flickr.com/photos/49948988@N03/6200300496/,379119.314590553,3943364.9531556424
2779,27889738@N07,139.7768,35.53835,2009-08-15 15:44:56.0,http://www.flickr.com/photos/27889738@N07/6862006935/,389415.6814494305,3932678.947997793
2780,69441931@N00,139.72678100000002,35.664496,2010-11-16 15:27:42.0,http://www.flickr.com/photos/69441931@N00/5181645902/,385062.10305260535,3946728.0700619756
2781,52123602@N00,139.766006,35.677099,2008-04-12 17:39:36.0,http://www.flickr.com/photos/52123602@N00/2435431228/,388630.1218867583,3948080.66628385
2782,73479994@N00,139.800507,35.709667,2012-11-16 19:19:21.0,http://www.flickr.com/photos/73479994@N00/8240064382/,391796.6103127085,3951654.3475906374
2783,39489503@N00,139.706391,35.669758,2010-02-14 10:18:00.0,http://www.flickr.com/photos/39489503@N00/4366883773/,383224.17405657354,3947335.8270430765
2784,38193766@N08,139.705478,35.670401,2013-12-01 08:59:31.0,http://www.flickr.com/photos/38193766@N08/13625531473/,383142.47833917016,3947408.2358577903
2785,77034082@N00,139.700761,35.661833,2013-12-21 20:21:21.0,http://www.flickr.com/photos/77034082@N00/11579956753/,382702.98078238306,3946463.5242385296
2786,63303066@N00,139.781244,35.6754,2007-11-27 02:58:00.0,http://www.flickr.com/photos/63303066@N00/2067188931/,390006.83408486494,3947875.0014094748
2787,62010449@N04,139.79124,35.632186,2012-12-30 07:19:02.0,http://www.flickr.com/photos/62010449@N04/8376928495/,390852.5513810837,3943070.6678537857
2788,36449457@N00,139.701247,35.691913,2013-10-13 11:44:30.0,http://www.flickr.com/photos/36449457@N00/12557272075/,382791.0845688283,3949799.3677055985
2789,49108686@N02,139.6995,35.692499,2012-01-26 16:09:18.0,http://www.flickr.com/photos/49108686@N02/8481580860/,382633.86842901784,3949866.458194608
2790,32293500@N05,139.698655,35.660427,2010-03-20 15:50:32.0,http://www.flickr.com/photos/32293500@N05/4535026773/,382510.28298655327,3946310.0957913725
2791,71453924@N00,139.62518500000002,35.620015,2011-03-05 17:25:38.0,http://www.flickr.com/photos/71453924@N00/5534048597/,375797.03709048347,3941918.199144656
2792,72396314@N00,139.78753899999998,35.695262,2007-06-26 20:29:31.0,http://www.flickr.com/photos/72396314@N00/661111938/,390603.74418876646,3950070.992174656
2793,30335316@N00,139.70146100000002,35.531946000000005,2005-12-18 15:03:34.0,http://www.flickr.com/photos/30335316@N00/324400716/,382576.27194478567,3932056.013956342
2794,24256658@N06,139.857901,35.670908000000004,2012-05-26 00:02:07.0,http://www.flickr.com/photos/24256658@N06/7307087296/,396938.66635820374,3947293.403923725
2795,7274020@N06,139.736332,35.672321999999994,2010-10-25 22:01:27.0,http://www.flickr.com/photos/7274020@N06/5113741579/,385937.78012751497,3947584.952598427
2796,16613320@N00,139.795575,35.713398,2012-10-27 15:23:28.0,http://www.flickr.com/photos/16613320@N00/8348202922/,391355.5216759386,3952073.64503379
2797,94328137@N00,139.737938,35.687374,2013-07-27 21:26:30.0,http://www.flickr.com/photos/94328137@N00/9391308279/,386104.58470554964,3949252.6207739864
2798,81217355@N00,139.710227,35.64924,2010-11-13 00:04:29.0,http://www.flickr.com/photos/81217355@N00/5170721445/,383541.50115008693,3945055.447932522
2799,59024453@N06,139.689437,35.695674,2011-02-23 13:09:54.0,http://www.flickr.com/photos/59024453@N06/5473550930/,381728.02610004594,3950230.7315067113
